QuestionId,Title,Tags,Body,AnswerBody,AcceptedAnswerId,QuestionScore,ViewCount,AnswerCount,CommentCount,FavoriteCount,QuestionCreationDate,LastEditDate,LastActivityDate,ClosedDate
"57175380","How to make CLion auto format C++ code with Google code style, and pass the google cpplint check","<c++><clion>","<p>I need to auto format my C++ code with google code style, and pass the cpplint check.</p>

<p>I have used  +  + L to auto format my code in CLion, but the code after format still not follow the google code style.</p>

<p>And I installed the CLion-cpplint plugin, this plugin only tell me where it does not follow the style. But I need a tool to auto format it.</p>

<p>Thanks.</p>
","","","1","1410","1","0","","2019-07-24 04:40:43","","2019-07-25 10:31:55",""
"57681780","CLion: permanent language injections based on raw string literal?","<c++><intellij-idea><clion>","<p>Given a raw string literal like:</p>

<pre><code>const string&amp; myproto = R""prototext(
    notification_target: FOO
    notification_type: 99
prototext)prototext"";
</code></pre>

<p>Can I configure CLion to always inject the <code>prototext</code> lang into raw strings beginning with ""prototext""?</p>

<p>I know I can do it temporarily via the lightbulb:</p>

<p><a href=""https://i.stack.imgur.com/wJpv3.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/wJpv3.png"" alt=""enter image description here""></a></p>

<p>But I can't figure out how to do it via the settings:</p>

<p><a href=""https://i.stack.imgur.com/b4un8.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/b4un8.png"" alt=""enter image description here""></a></p>

<p>I think PhpStorm/WebStorm can do it for JS tagged template strings, so I don't see why we can't do it for C++ raw strings.</p>
","<p>Currently it's not possible. Feel free to create a feature request in CLion's tracker: <a href=""https://youtrack.jetbrains.com/issues/CPP"" rel=""nofollow noreferrer"">https://youtrack.jetbrains.com/issues/CPP</a>.</p>
","57691609","2","174","1","0","","2019-08-27 20:24:34","","2019-08-28 11:41:52",""
"58360707","How include ASIO C++ in CLion?","<c++><cmake><clion><asio>","<p>I used different options, but all of them didn't work:</p>

<p>1) CMake:</p>

<pre><code>cmake_minimum_required(VERSION 3.14)
project(Client)

set(CMAKE_CXX_STANDARD 17)

include(FetchContent)

FetchContent_Declare(
        asio
        GIT_REPOSITORY https://github.com/chriskohlhoff/asio
        GIT_TAG asio-1-14-0
        UPDATE_DISCONNECTED 1
)

FetchContent_Populate(asio)
include_directories(${asio_SOURCE_DIR}/asio/include/)

add_executable(${PROJECT_NAME} main.cpp)
</code></pre>

<p>main.cpp:</p>

<pre><code>#define  ASIO_STANDALONE
#include &lt;iostream&gt;
#include ""asio.hpp""

int main(){std::cout&lt;&lt;""Hello, World!""&lt;&lt;std::endl;return 0;}
</code></pre>

<p>Error:</p>

<pre><code>CMakeFiles\Client.dir/objects.a(main.cpp.obj): In function `ZN4asio6detail17winsock_init_base7startupERNS1_4dataEhh':
C:/Users/Danila/Documents/Programming/C++/Client/cmake-build-debug/_deps/asio-src/asio/include/asio/detail/impl/winsock_init.ipp:38: undefined reference to `_imp__WSAStartup@8'
CMakeFiles\Client.dir/objects.a(main.cpp.obj): In function `ZN4asio6detail17winsock_init_base7cleanupERNS1_4dataE':
C:/Users/Danila/Documents/Programming/C++/Client/cmake-build-debug/_deps/asio-src/asio/include/asio/detail/impl/winsock_init.ipp:55: undefined reference to `_imp__WSACleanup@0'
collect2.exe: error: ld returned 1 exit status
mingw32-make.exe[3]: *** [Client.exe] Error 1
</code></pre>

<p>2) Download ASIO in project.</p>

<p>CMake:</p>

<pre><code>cmake_minimum_required(VERSION 3.14)
project(Client)

set(CMAKE_CXX_STANDARD 17)

include(FetchContent)

add_executable(${PROJECT_NAME} main.cpp)
</code></pre>

<p>main.cpp</p>

<pre><code>#define  ASIO_STANDALONE
#include &lt;iostream&gt;
#include ""asio-master/asio/include/asio.hpp""

int main(){std::cout&lt;&lt;""Hello, World!""&lt;&lt;std::endl;return 0;}
</code></pre>

<p>Error:</p>

<pre><code>In file included from C:\Users\Danila\Documents\Programming\C++\Client\asio-master/asio/include/asio.hpp:18:0,
                     from C:\Users\Danila\Documents\Programming\C++\Client\main.cpp:3:
    C:\Users\Danila\Documents\Programming\C++\Client\asio-master/asio/include/asio/associated_allocator.hpp:18:34: fatal error: asio/detail/config.hpp: No such file or directory
    compilation terminated.
    CMakeFiles\Client.dir\build.make:61: recipe for target 'CMakeFiles/Client.dir/main.cpp.obj' failed
    mingw32-make.exe[3]: *** [CMakeFiles/Client.dir/main.cpp.obj] Error 1
</code></pre>

<p>What I do wrong?</p>

<p>Also, I tried to install and include asio through boost, but it doesn't work too.</p>
","<p>The first method is working. But in windows for mingw need to add <code>link_libraries(ws2_32 wsock32)</code> after <code>include_directories(${asio_SOURCE_DIR}/asio/include/)</code>.
In linux need add:<code>SET(CMAKE_CXX_FLAGS ""${CMAKE_CXX_FLAGS} -DASIO_STANDALONE -pthread"")</code>.</p>
","58365352","1","662","1","0","","2019-10-13 04:56:20","","2019-10-17 05:37:32",""
"58404168","How can I set up OpenCV on Clion for mac?","<c++><macos><opencv><clion>","<p>I cannot for the life of me add OpenCV to clion for mac and it driving me crazy. I looked at every resource available online and there is almost no documentation for setting it up on clion.</p>

<p>Any help or tips would be much appreciated!</p>

<p>Thank you :)</p>
","","","1","313","1","0","","2019-10-16 00:26:00","","2021-03-25 00:29:27",""
"58577196","Import hierarchy of Visual Studio project to CLion","<c++><visual-studio><clion>","<p>I want to import many (100+ file) VS projects to CLion.<br>
My main difficulty is to import all <strong>Filter</strong> information.</p>

<p>Here is an example.  I have a <code>projectTest</code>.<br>
The project contains <code>NewFilter1\NewFilter2\lalala.cpp</code>.</p>

<p><a href=""https://i.stack.imgur.com/dvtjV.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/dvtjV.png"" alt=""enter image description here""></a></p>

<p>Filter in VS is like a virtual directory.<br>
The <code>lalala.cpp</code> is still in project directory e.g. <code>C:\projectTest</code>, not <code>C:\NewFilter1\NewFilter2</code>.<br>
The filter information is stored in <code>*.filter</code> as.</p>

<pre><code>&lt;Filter Include=""NewFilter1\NewFilter2""&gt;
&lt;UniqueIdentifier&gt;{147f0a04-1541-be34-301a-5810a0d02301}&lt;/UniqueIdentifier&lt;/Filter&gt; 
...
&lt;ClCompile Include=""lalala.cpp""&gt; &lt;Filter&gt;NewFilter1\NewFilter2&lt;/Filter&gt; &lt;/ClCompile&gt;
</code></pre>

<p>How to import this information to CLion?</p>
","","","6","4786","0","5","","2019-10-27 06:56:21","2019-10-27 08:54:13","2021-04-09 12:30:52",""
"58818529","Math library linking error in CLion on Linux","<c><gcc><cmake><linker-errors><clion>","<p>To do my homework I need <code>#include ""math.h""</code>, but after updating GCC and CMake, CLion  can't link my project files. What should I do to fix this problem?</p>

<p>In <code>Settings -> Build, Execution and Deployment -> Toolchains</code> CLion says that CMake version is <code>3.15.3</code> and GDB version is <code>8.3</code> and it's OK.
I already tired to reinstall GCC, CMake and CLion, but it didn't work. Also I tired to search  some info  on StackOverflow, but still nothing works.</p>

<p>Main.c:</p>

<pre><code>#include &lt;stdio.h&gt;
#include &lt;math.h&gt;
int main() {
    FILE *output;
    output = fopen(""/home/vadimsam/CLionProjects/untitled/data.txt"", ""w"");

    double x=0.,v=0.,t=0.,m=0.,k=0.,dt = 1e-5,xn,vn;

    while (t &lt; 1e1) {
        vn = -x*sqrt((k/m))*cos(sqrt((k/m))*t)+v*cos(sqrt((k/m))*t);
        xn = -x*cos(sqrt((k/m))*t)+(v/sqrt((k/m)))*sin(sqrt((k/m))*t);
        t += dt; x = xn; v = vn;
        fprintf(output, ""%lf %lf %lf\n"", t, x, v);
    }
    fclose(output);
    return 0;
}
</code></pre>

<p>CMakeLists.txt:</p>

<pre><code>cmake_minimum_required(VERSION 3.15)
project(untitled2 C)
set(CMAKE_C_STANDARD 11)
add_executable(untitled2 main.c)
</code></pre>

<p>Compiler output:</p>

<pre><code>====================[ Build | untitled2 | Debug ]===============================
/home/vadimsam/.local/share/JetBrains/Toolbox/apps/CLion/ch-0/193.5096.27/bin/cmake/linux/bin/cmake --build /home/vadimsam/CLionProjects/untitled2/cmake-build-debug --target untitled2 -- -j 8
Scanning dependencies of target untitled2
[ 50%] Building C object CMakeFiles/untitled2.dir/main.c.o
[100%] Linking C executable untitled2
CMakeFiles/untitled2.dir/main.c.o: In function `main':
/home/vadimsam/CLionProjects/untitled2/main.c:10: undefined reference to `sqrt'
/home/vadimsam/CLionProjects/untitled2/main.c:10: undefined reference to `sqrt'
/home/vadimsam/CLionProjects/untitled2/main.c:10: undefined reference to `cos'
/home/vadimsam/CLionProjects/untitled2/main.c:10: undefined reference to `sqrt'
/home/vadimsam/CLionProjects/untitled2/main.c:10: undefined reference to `cos'
/home/vadimsam/CLionProjects/untitled2/main.c:11: undefined reference to `sqrt'
/home/vadimsam/CLionProjects/untitled2/main.c:11: undefined reference to `cos'
/home/vadimsam/CLionProjects/untitled2/main.c:11: undefined reference to `sqrt'
/home/vadimsam/CLionProjects/untitled2/main.c:11: undefined reference to `sqrt'
/home/vadimsam/CLionProjects/untitled2/main.c:11: undefined reference to `sin'
collect2: error: ld returned 1 exit status
CMakeFiles/untitled2.dir/build.make:83: recipe for target 'untitled2' failed
make[3]: *** [untitled2] Error 1
CMakeFiles/Makefile2:75: recipe for target 'CMakeFiles/untitled2.dir/all' failed
make[2]: *** [CMakeFiles/untitled2.dir/all] Error 2
CMakeFiles/Makefile2:82: recipe for target 'CMakeFiles/untitled2.dir/rule' failed
make[1]: *** [CMakeFiles/untitled2.dir/rule] Error 2
Makefile:118: recipe for target 'untitled2' failed
make: *** [untitled2] Error 2

</code></pre>

<p>I need to compile my project.</p>
","<p>The math library is usually linked as a separate library (conveniently named <code>m</code>) that you explicitly need to link with.</p>

<p>You tell CLion (through its <code>CMakeLists.txt</code> file) to link with libraries with the <a href=""https://cmake.org/cmake/help/latest/command/target_link_libraries.html"" rel=""nofollow noreferrer""><code>target_link_libraries</code></a> command:</p>

<pre><code>target_link_libraries(untitled2 m)
</code></pre>
","58818622","1","2098","1","0","","2019-11-12 12:14:09","","2019-11-12 12:19:23","2019-11-12 14:16:14"
"58824275","How to step through ispc source files in Visual Studio or CLion debugger?","<c++><visual-studio><debugging><debug-symbols><ispc>","<p>I'm getting started with <a href=""https://ispc.github.io/"" rel=""nofollow noreferrer"">ispc</a> (Intel SPMD Program Compiler), and I'm able to compile and run the examples provided with the distribution. What I'd like to do next is to be able to step through an <code>.ispc</code> file inside the Visual Studio (or CLion) debugger.</p>

<p>According to <a href=""https://ispc.github.io/ispc.html#debugging"" rel=""nofollow noreferrer"">the documentation</a>, the <code>ispc</code> compiler can be instructed to emit debugging symbols with the <code>-g</code> option. I've added that to the provided <code>CMakeLists.txt</code>, but I can't seem to get Visual Studio to actually step into an ispc function. </p>

<p>For example, I set a breakpoint in the <code>simple</code> example here: <a href=""https://github.com/ispc/ispc/blob/master/examples/simple/simple.cpp#L49"" rel=""nofollow noreferrer"">https://github.com/ispc/ispc/blob/master/examples/simple/simple.cpp#L49</a></p>

<p>When clicking ""step into"", I'd expect Visual Studio to step into the definition of that function, here: <a href=""https://github.com/ispc/ispc/blob/master/examples/simple/simple.ispc#L35"" rel=""nofollow noreferrer"">https://github.com/ispc/ispc/blob/master/examples/simple/simple.ispc#L35</a>. Instead, Visual Studio steps over and continues on with <code>simple.cpp</code>. </p>

<p>I suspect that Visual Studio either can't locate the debugging symbols generated by the <code>ispc</code> compiler, and/or doesn't know that those symbols are associated with the <code>simple.ispc</code> file.</p>

<p>I found <a href=""http://richg42.blogspot.com/2018/04/a-few-intels-spmd-compiler-ispc-cc.html"" rel=""nofollow noreferrer"">this blog post</a> from last year which says, among other things:</p>

<blockquote>
  <p>The latest version of ispc (1.9.2) supports limited debugging with Visual Studio. Examining struct's with bool's doesn't seem to work, the locals window is very iffy but more or less works. Single stepping works. Profiling works but seems a little iffy.</p>
</blockquote>

<p>So it seems clear that this is possible; I just don't know enough about how compilers, debuggers, and IDEs interact to make this happen. Does anyone know how to accomplish this?</p>

<p>Running Windows 10 (v1903) with Visual Studio 2017 (v15.9.17)</p>

<pre><code>$ ispc --version
Intel(r) SPMD Program Compiler (ispc), 1.12.0 (build date Aug 15 2019, LLVM 8.0.0)
Supported Visual Studio versions: Visual Studio 2015 and later.
</code></pre>
","","","1","548","1","0","","2019-11-12 18:03:03","2019-11-12 19:28:31","2019-11-14 13:02:15",""
"58829992","Cannot Open .png file with CImg on CLion (macOS)","<c++><macos><png><clion><cimg>","<p>I've tried including libpng16/png.h and #define cimg_use_png, but none of them solved the error. Also, I have main.cpp, lenna.jpg and CImg.h in the same directory.</p>

<p>CMakeLists.txt:</p>

<pre><code>cmake_minimum_required(VERSION 3.6)
project(HelloWorld)

set(CMAKE_CXX_STANDARD 17)

set(SOURCE_FILES main.cpp)
add_executable(HelloWorld ${SOURCE_FILES})

set(YOU_NEED_X11 1)
set(YOU_NEED_PNG 1)

if (${YOU_NEED_PNG} EQUAL 1)
    message(STATUS ""Looking for libpng..."")
    find_package(PNG REQUIRED)
    include_directories(${PNG_INCLUDE_DIR})
    target_link_libraries (HelloWorld ${PNG_LIBRARY})
    target_compile_definitions(HelloWorld PRIVATE cimg_use_png=1)
endif()

if (${YOU_NEED_X11} EQUAL 1)
    message(STATUS ""Looking for X11..."")
    find_package(X11 REQUIRED)
    include_directories(${X11_INCLUDE_DIR})
    target_link_libraries(HelloWorld ${X11_LIBRARIES})
else()
    target_compile_definitions(HelloWorld PRIVATE cimg_display=0)
endif()
</code></pre>

<p>main.cpp:</p>

<pre><code>#include &lt;iostream&gt;
#include ""CImg.h""

using namespace cimg_library;

int main() {

    CImg&lt;unsigned char&gt; img(""lenna.png"");

    int h = img.height();
    int w = img.width();
    int s = img.spectrum();

    std::cout &lt;&lt; ""h: "" &lt;&lt; h &lt;&lt; "" w: "" &lt;&lt; w &lt;&lt; "" s: "" &lt;&lt; s &lt;&lt; std::endl;

    return 0;
}
</code></pre>

<p>The error:</p>

<pre><code>[CImg] *** CImgIOException *** [instance(0,0,0,0,0x0,non-shared)] CImg&lt;unsigned char&gt;::load(): Failed to open file 'lenna.png'.
libc++abi.dylib: terminating with uncaught exception of type cimg_library::CImgIOException: [instance(0,0,0,0,0x0,non-shared)] CImg&lt;unsigned char&gt;::load(): Failed to open file 'lenna.png'.

Process finished with exit code 6
</code></pre>
","","","2","294","1","8","","2019-11-13 03:40:55","","2019-11-13 05:23:25",""
"59070673","Program received Segmentation fault while debug in CLion","<c++><debugging><segmentation-fault><clion>","<p>I have the challenge to implement simplex-method (or simplex algorithm). Simplex-method is a popular algorithm for linear programming which is based on rebuilding matrices. My program should return an optimal solution. I have a C++ project in Clion. It works correctly when I run the program, but during the debug I get a SIGSEGV Signal (Segmentation Fault) in one of the methods. It happens when I try to allocate memory for the matrix. Here is the part of code:   </p>

<pre><code>double **newTable;
    newTable = new double *[rows];
    for (int i = 0; i &lt; rows; ++i) {
        for (int j = 0; j &lt; cols; ++j) {
            newTable[i] = new double [cols];
        }
    }
</code></pre>

<p>I free the memory at the end of the method using delete[], but it doesn’t work. 
I’ve already tried to run the program in another IDE (CodeBlocks), but it works properly too, and I have no idea why it happens and where the problem occurs. </p>
","<p>No need for this nested loop. You only need one loop to allocate memory for this jagged array:</p>

<pre><code>int main() {
    int rows = 5, cols = 10;
    double **newTable;
    newTable = new double *[rows];
    for (int i = 0; i &lt; rows; ++i) 
        newTable[i] = new double[cols];

    for (int i = 0; i &lt; rows; ++i)
        delete newTable[i];
    delete newTable;
}
</code></pre>

<p>The way your code is now it will leak memory, but that alone won't cause a segmentation fault. There might be a mistake with how you're freeing the memory, too.</p>

<hr>

<p>Also, since this is C++, may I recommend using <code>std::vector</code> instead?</p>

<pre><code>#include &lt;vector&gt;
int main() {
    std::vector&lt;std::vector&lt;double&gt;&gt; newTable(5, std::vector&lt;double&gt;(10));
}
</code></pre>
","59070737","1","2994","1","3","","2019-11-27 12:51:29","2019-11-27 14:36:53","2019-11-27 14:36:53",""
"59309045","C Program behaves differently if compiled using CLion rather than using gcc directly. Why?","<c><gcc><clion>","<p>I'm writing a program to play 4 in a row using C90.</p>

<p>I made a UI for the Console using ASCII characters.</p>

<p>If I compile the program using C Lion I get the following output:</p>

<p><a href=""https://i.stack.imgur.com/oC7Cb.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/oC7Cb.png"" alt=""Screenshot C Lion Output""></a></p>

<p>If I compile it using gcc main.c and then run ./a.out I get the following result:</p>

<p><a href=""https://i.stack.imgur.com/AHt2k.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/AHt2k.png"" alt=""Screenshot Terminal Output""></a></p>

<p>So obviously this dot character is sized differently if I compile it using gcc directly.</p>

<p>Has anyone any idea how this could possibly happen?</p>

<p>The code that is responsible for printing the game lines looks like this:</p>

<pre><code>void printGameLine(int line[7]) {
    int i;
    printf(""┃"");
    for (i = 0; i &lt; 7; ++i) {
        printColor(line[i]);
        line[i] == 0 ? printf(""    "") : printf("" ⬤ "");
        printColor(0);
        printf(""┃"");
    }
    printf(""\n"");
}
</code></pre>

<p>The code responsible for the colors looks like this: (If this makes any difference)</p>

<pre><code>/**
 * prints the color
 * @param player -1 First player, 0 neutral, 1 Second Player
 */
void printColor(int player) {
    switch (player) {
        case 1:
            printf(""\033[0;31m""); /*red*/
            break;
        case -1:
            printf(""\033[0;33m"");/*yellow*/
            break;
        default:
            printf(""\033[0m"");/*neutral*/
            break;
    }
}
</code></pre>
","","","3","195","1","15","","2019-12-12 16:34:28","2019-12-12 17:24:43","2020-12-02 14:43:10",""
"54495864","Clion unable to find project executable when using valgrind with CLion on windows","<c><windows><valgrind><clion>","<p>I'm trying to use valgrind with clion in my windows machine. I've gone through the steps of <a href=""https://www.jetbrains.com/help/clion/how-to-use-wsl-development-environment-in-clion.html"" rel=""nofollow noreferrer"">setting up WSL</a> and <a href=""https://www.jetbrains.com/help/clion/memory-profiling-with-valgrind.html"" rel=""nofollow noreferrer"">valgrind</a> on windows. 
Although when I try to 'run with valgrind memcheck' in my 'UnixAssembler' project I get the following error:</p>

<p><code>Error running 'UnixAssembler': File not found: /cygdrive/c/Users/natan/Desktop/UnixAssembler/cmake-build-debug/UnixAssembler.exe</code></p>

<p>The actual exe is located in <code>c/Users/natan/Desktop/UnixAssembler/cmake-build-debug/UnixAssembler.exe</code>, so I don't know why It's looking in this <code>cygdrive</code> folder. </p>

<p>I'm not sure what to try from here onwards. Any ideas?</p>
","<p>Solved:<br>
- Go to <strong>File -> Settings -> Build, Execution, Deployment</strong><br>
- Remove any Toolchains other than WSL (making WSL the default will probably work as well)<br>
- Profit</p>
","54498552","2","1841","1","0","","2019-02-02 17:58:29","","2019-02-02 23:32:08",""
"54538020","What is the correct way to include llvm library in CLion?","<c++><cmake><clion><llvm-ir>","<p>I recently installed LLVM 7, and tried to include the necessary files to start a project using llvm library in CLion. 
However, it complains that some files are not found.</p>

<p>My CMakeLists.txt file has the following: </p>

<pre><code>cmake_minimum_required(VERSION 3.12)
project(TestCmake)
set(CMAKE_CXX_STANDARD 11)

link_directories(llvm/build/include/) # linked wrongly..
include_directories(llvm/llvm/include/) #linked wrongly.

set(BUILD_2 main_2)
set(SOURCE_FILES_2
        # testing. llvm files.
        tests/codegen_tests/fac.cpp
)

add_executable(${BUILD_2} ${SOURCE_FILES_2})
</code></pre>

<p>I know the way am linking is wrong, but I don't know how to fix it.
I let it like this, because CLion can find the defined libraries (so I can see when I call functions of the libraries that don't exist, and if it's available I get a pop-up). </p>

<p>Am currently getting the following error when I run the project: </p>

<pre><code>   In file included from c4/llvm/llvm/include/llvm/IR/Module.h:23:0,
                 from c4/tests/codegen_tests/fac.cpp:1:
c4/llvm/llvm/include/llvm/IR/Attributes.h:74:38: fatal error: llvm/IR/Attributes.inc: No such file or directory
compilation terminated.
CMakeFiles/main_2.dir/build.make:62: recipe for target 'CMakeFiles/main_2.dir/tests/codegen_tests/fac.cpp.o' failed
make[3]: *** [CMakeFiles/main_2.dir/tests/codegen_tests/fac.cpp.o] Error 1
CMakeFiles/Makefile2:109: recipe for target 'CMakeFiles/main_2.dir/all' failed
make[2]: *** [CMakeFiles/main_2.dir/all] Error 2
CMakeFiles/Makefile2:121: recipe for target 'CMakeFiles/main_2.dir/rule' failed
make[1]: *** [CMakeFiles/main_2.dir/rule] Error 2
Makefile:153: recipe for target 'main_2' failed
make: *** [main_2] Error 2
</code></pre>

<p>The project structure is shown here <a href=""https://i.stack.imgur.com/wVjHS.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/wVjHS.png"" alt=""Project Structure""></a></p>

<p>Any help on this, is greatly appreciated. Thanks.</p>
","","","2","1408","1","4","","2019-02-05 15:40:54","","2020-04-05 17:34:22",""
"59567758","CLion says 'Process finished with exit code 127'","<c><cmake><compilation><clion>","<p>So I am running a sample c code Hello World project that appears when you make a new c project:</p>

<p><code>main.c</code>:</p>

<pre><code>#include &lt;stdio.h&gt;

int main() {
    printf(""Hello, World!\n"");
    return 0;
}
</code></pre>

<p><code>CMakeLists.txt:</code></p>

<pre><code>cmake_minimum_required(VERSION 3.15)
project(untitled1 C)
set(CMAKE_C_STANDARD 99) 
add_library(untitled1 library.c library.h main.c)
</code></pre>

<p>When I press Run, earlier it was giving me ""error 12, permission denied"" so I modified the file permissions. Now I am getting the following in the Run window:</p>

<pre><code>/Users/alan/CLionProjects/untitled1/library.c

Process finished with exit code 127
</code></pre>

<p>I googled but cant seem to find any solution. </p>

<p>The following is the image of the preferences:</p>

<p><a href=""https://i.stack.imgur.com/PDoLE.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/PDoLE.png"" alt=""enter image description here""></a>
<a href=""https://i.stack.imgur.com/sa7Lf.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/sa7Lf.png"" alt=""enter image description here""></a></p>
","<p>You are trying to run a library. Modifying file permissions by hand is not the way to make it work, you could as well try running an arbitrary random file.</p>

<p>In order to make an executable, you need to use <a href=""https://cmake.org/cmake/help/latest/command/add_executable.html"" rel=""nofollow noreferrer""><code>add_executable</code></a>.</p>

<p>What you are running is not called an object file. I recommend reading some introduction like <a href=""https://medium.com/@meghamohan/everything-you-need-to-know-about-libraries-in-c-e8ad6138cbb4"" rel=""nofollow noreferrer"">this one</a>.</p>

<p>Also, if you want to create a library and link against it, you need to describe it with <code>add_library</code> using <code>library.c</code>, and then an executable with <code>add_executable</code> using <code>main.c</code>. Then link the executable to the library with <a href=""https://cmake.org/cmake/help/latest/command/target_link_libraries.html"" rel=""nofollow noreferrer""><code>target_link_libraries</code></a>. Here's a <a href=""http://derekmolloy.ie/hello-world-introductions-to-cmake/"" rel=""nofollow noreferrer"">CMake tutorial</a> that may help.</p>
","59596618","1","5662","1","17","","2020-01-02 17:49:32","2020-01-05 02:47:49","2020-01-05 02:58:32",""
"54776607","Is there a way to import color schemes from JetBrains CLion into Android Studio?","<android-studio><clion>","<p>I have and am fond of the color schemes in JetBrains CLion, but noticed that Android Studio doesn't have many of them (Default and Darcula)</p>

<p>Is there a way to import color schemes from CLion into Android Studio?</p>
","<p>Export in <code>Settings -&gt; Editor -&gt; Color Scheme -&gt; Export</code>, Import from <code>Settings -&gt; Editor -&gt; Color Scheme -&gt; Import Scheme</code>.</p>

<p>However, I want to know if you have forgotten to install the <a href=""https://plugins.jetbrains.com/plugin/8006-material-theme-ui"" rel=""nofollow noreferrer"">Material Theme UI</a> plugin in your Android Studio?</p>
","54777999","1","308","1","0","","2019-02-19 23:40:33","","2019-02-20 02:35:29",""
"59631551","Cmake (Clion) cant link QT5 UiTools","<qt><cmake><qt5><clion>","<p>I have a cmake file for various dummy Qt5 applications.</p>

<pre><code>cmake_minimum_required(VERSION 3.15)
project(Qt_demo)

set(CMAKE_CXX_STANDARD 17)

# Tell cmake where Qt is located
set(Qt5_DIR ""~/Code/Cpp/Qt/5.12.6/gcc_64/lib/cmake/Qt5"")

#enable mocking compiler
set(CMAKE_AUTOMOC ON)

#enable ui compiler
set(CMAKE_AUTOUIC ON)

#enable resources
set(CMAKE_AUTORCC ON)


# Tell cmake to find the modules Qt5Core and Qt5widgets
find_package(Qt5 COMPONENTS Core Widgets UiTools REQUIRED)

get_target_property(QtUiTools_location Qt5::UiTools LOCATION)

message(""${QtUiTools_location}"")


add_executable(screenshot_demo screenshot/screenshot_main.cpp screenshot/screenshot.cpp)
# Link the library to the executable
target_link_libraries(screenshot_demo Qt5::Core Qt5::Widgets)

qt5_add_resources(RC_SRC ""application/application.qrc"")
add_executable(application_demo application/main.cpp application/mainwindow.cpp ${RC_SRC})
qt5_use_modules(application_demo Core Widgets)

qt5_add_resources(CALC_RC_SRC ""calculator_builder/calculatorbuilder.qrc"")
add_executable(calculator_builder_demo calculator_builder/main.cpp calculator_builder/calculatorbuilder.cpp ${CALC_RC_SRC})
target_link_libraries(calculator_builder_demo Qt5::UiTools Qt5::Core Qt5::Widgets )
</code></pre>

<p>Furthermore I added the Qt5 desinger as an external tool in clion as per <a href=""https://creekorful.me/setup-qt-with-clion-easily/"" rel=""nofollow noreferrer"">setup</a></p>

<p>The first two projects compile and run just fine. However in the last project (calculator builder) I am trying to use UITools which is a Qt5 Addon. When I hit the compile button I get the following error:</p>

<pre><code>[ 28%] Linking CXX executable calculator_builder_demo
/home/marc/Code/Cpp/Qt/5.12.6/gcc_64/lib/libQt5UiTools.a(properties.o): In function `QFormInternal::variantToDomProperty(QFormInternal::QAbstractFormBuilder*, QMetaObject const*, QString const&amp;, QVariant const&amp;)':
/home/qt/work/qt/qttools/src/designer/src/uitools/../lib/uilib/properties.cpp:594: undefined reference to `QString::arg(QLatin1String, int, QChar) const'
/home/marc/Code/Cpp/Qt/5.12.6/gcc_64/lib/libQt5UiTools.a(formbuilderextra.o): In function `QFormInternal::QFormBuilderExtra::readUi(QIODevice*)':
/home/qt/work/qt/qttools/src/designer/src/uitools/../lib/uilib/formbuilderextra.cpp:145: undefined reference to `QVersionNumber::fromString(QStringView, int*)'
/home/qt/work/qt/qttools/src/designer/src/uitools/../lib/uilib/formbuilderextra.cpp:150: undefined reference to `QString::arg(QStringView, int, QChar) const'
collect2: error: ld returned 1 exit status
CMakeFiles/calculator_builder_demo.dir/build.make:137: recipe for target 'calculator_builder_demo' failed
make[3]: *** [calculator_builder_demo] Error 1
CMakeFiles/Makefile2:82: recipe for target 'CMakeFiles/calculator_builder_demo.dir/all' failed
make[2]: *** [CMakeFiles/calculator_builder_demo.dir/all] Error 2
CMakeFiles/Makefile2:89: recipe for target 'CMakeFiles/calculator_builder_demo.dir/rule' failed
make[1]: *** [CMakeFiles/calculator_builder_demo.dir/rule] Error 2
Makefile:118: recipe for target 'calculator_builder_demo' failed
make: *** [calculator_builder_demo] Error 2
</code></pre>

<p>I am totally lost. Any help would be greatly appreciated</p>
","","","1","197","0","0","","2020-01-07 15:39:37","2020-01-07 15:54:55","2020-01-07 15:54:55",""
